B3R3,B3R10,B3R9B,B3R6,B14R2,B14R23,B14R15BTERSEDIA,B1282R6,B8R2K3N,B8R2K4N,B4R10B,B121R1,B121R4,B121R5,B121R7,B121R10,B122R3,B1282R1,B1282R2,B1282R3,B1282R4,B1282R5,B122R11,B122R1,B4R3,B51R1B,B3R22E,B3R24,B3R40,B51R2DK2,B14R16,B14R7A,B126R4A,X_Pengiriman_RKO,X_Metode_Pembelian_Kapitasi,X_Persentase_Pemenuhan_EPurchasing,X_Sumber_Dana_Umum,X_Kondisi_Ruang_Farmasi,X_Kualitas_Gudang,X_Sumber_Dana_BPJS,X_Proporsi_Kapitasi,X_Sistem_Pencatatan,X_Kerusakan_Obat,X_Kepemilikan_Kendaraan,X_Intensitas_Kapitasi,Total_Kelompok_Obat_Dinkes
0,0,1,3,2,2496,0,0,0,2,2,1,3,1,0,1,1,0,0,1,12,1,1,2,0,5,1,4,1,1,2,1,1,1,1,0,2,6,3,3,1,2,1,3,2,32
1,2,2,2,2,-1,0,1,1,1,2,1,2,1,0,1,1,1,12,1,3,1,1,2,1,4,1,4,1,1,2,1,1,3,-1,0,1,6,4,3,1,2,3,3,2,32
1,0,0,1,2,51,0,1,1,2,2,1,1,2,1,0,2,0,0,1,3,1,1,1,1,1,0,3,0,0,1,1,1,1,1,5,1,6,3,2,1,2,1,2,2,33
0,0,2,2,2,802,1,1,0,0,2,1,3,1,1,0,2,1,7,1,8,1,1,1,2,1,1,4,1,0,2,1,1,1,1,0,3,6,4,3,1,1,1,2,4,26
1,0,0,1,2,22,0,1,0,0,2,1,3,2,1,0,2,0,0,1,4,1,1,2,1,2,1,4,0,1,2,1,0,1,1,0,1,6,3,3,1,2,1,3,2,30
1,0,1,2,2,4123,0,0,1,1,2,1,1,2,0,1,1,0,0,1,2,1,1,0,0,2,0,4,1,0,1,2,1,1,1,0,2,6,4,2,1,2,1,3,2,5
0,0,2,2,2,7172,0,1,0,2,2,1,3,2,1,0,2,0,0,1,4,0,1,0,2,1,1,4,1,1,2,1,1,1,-1,0,3,6,4,2,1,3,1,3,4,34
0,0,1,3,2,12323,0,0,0,2,2,1,1,2,1,0,2,0,0,1,4,0,1,1,0,1,1,4,1,1,2,1,1,3,-1,0,3,6,2,2,1,2,3,3,0,25
0,1,2,0,1,3901,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,1,1,0,2,1,1,4,1,1,2,2,1,0,2,4,0,6,4,0,0,3,1,0,4,0
0,2,1,0,2,-1,1,1,1,1,2,1,3,1,1,0,1,0,0,1,12,1,1,0,1,1,0,4,1,1,1,2,1,1,1,0,2,6,3,2,1,1,1,3,1,32
0,2,2,2,2,4250,0,1,0,0,2,1,3,1,1,0,2,0,0,1,4,0,1,1,0,1,1,4,1,1,2,1,1,1,-1,0,0,6,4,3,1,1,1,3,3,24
0,2,2,2,2,6369,0,0,0,0,2,1,1,1,1,0,1,0,0,1,4,0,1,1,2,1,0,4,1,1,2,2,0,1,-1,0,3,6,4,3,1,1,1,3,0,33
1,0,0,1,2,4780,1,1,1,2,1,1,2,2,0,1,1,0,0,1,6,1,1,2,0,1,1,2,0,1,1,1,1,1,-1,0,2,6,3,3,1,2,3,3,1,29
1,0,2,1,2,-1,0,1,0,0,2,1,1,2,1,0,2,0,0,1,12,1,1,1,1,1,1,2,1,1,2,1,1,1,1,5,2,6,4,3,1,1,3,2,4,34
0,2,2,3,2,632,0,1,0,1,2,1,1,2,1,0,2,0,0,1,4,1,1,2,0,1,1,4,1,1,2,1,1,1,2,3,3,6,4,3,1,1,1,3,4,31
1,0,3,3,2,28023,0,1,0,0,2,1,3,1,1,0,1,0,0,1,6,0,1,1,2,5,1,4,1,1,2,1,0,1,2,5,2,6,3,2,1,3,1,3,4,30
0,2,2,3,1,-1,1,1,1,2,2,1,3,2,1,0,1,1,3,1,2,1,1,1,2,1,1,4,1,1,2,1,1,1,2,5,3,6,3,3,0,1,3,3,3,29
0,0,2,2,2,19068,1,1,0,0,2,1,1,1,0,0,1,0,0,1,4,1,1,2,1,1,1,4,1,1,2,1,1,1,1,0,2,6,3,3,1,2,3,3,3,30
0,0,2,3,2,28861,1,1,0,0,2,1,3,1,1,0,1,0,0,1,12,1,1,2,0,1,1,4,1,1,2,2,1,1,1,0,2,3,3,3,1,2,3,3,1,30
0,2,1,2,2,22252,0,1,0,0,2,1,1,2,1,0,0,0,0,1,4,0,1,0,1,1,0,4,1,1,2,1,0,1,0,0,3,6,3,3,1,1,1,3,0,34
0,2,2,0,1,6733,0,1,0,0,2,1,3,2,0,1,1,0,0,1,6,0,1,0,1,1,1,4,0,1,2,1,1,1,1,0,2,6,4,3,0,1,1,3,4,34
1,0,1,2,2,17000,1,1,0,0,2,1,1,2,1,0,2,1,1,1,12,0,1,1,1,1,1,4,1,1,2,1,1,1,1,0,1,6,4,3,1,1,1,3,3,25
0,0,0,1,2,10,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6,1,1,0,0,4,0,0,1,0,1,2,0,0,0,0,1,6,2,2,1,2,0,2,0,27
1,0,0,0,2,19279,1,1,0,0,1,1,1,1,1,0,2,0,0,1,12,0,1,0,2,1,1,4,1,0,2,1,0,1,0,0,2,3,2,3,1,1,1,3,3,33
0,2,3,3,2,2432,0,1,0,0,2,1,3,2,1,0,1,0,0,1,4,1,1,2,2,1,1,4,1,1,2,1,1,1,1,2,3,6,4,3,0,3,3,3,1,34
0,0,1,3,2,8808,0,0,1,2,2,1,1,1,1,0,2,0,0,1,12,0,1,1,0,1,1,4,1,1,2,1,1,1,1,5,3,6,4,2,1,1,1,3,3,34
1,0,2,3,2,-1,1,1,1,1,2,1,3,1,1,0,2,0,0,1,12,1,1,1,2,1,1,4,1,1,2,1,1,1,2,3,2,6,3,3,1,2,1,3,3,34
0,0,2,3,2,15181,0,1,0,2,2,1,1,1,0,0,2,0,0,1,4,0,1,0,2,1,1,4,1,1,2,1,1,1,-1,0,2,6,3,3,1,3,0,3,1,34
1,0,2,2,2,0,0,1,1,1,2,1,3,2,0,0,1,0,0,1,12,1,1,0,0,1,1,4,0,1,2,1,1,1,2,1,0,6,3,3,1,0,1,3,4,31
0,0,1,2,2,-1,0,0,0,0,2,1,1,1,1,0,0,0,0,1,4,0,1,0,0,1,1,4,1,1,2,1,1,1,0,0,3,6,4,3,1,2,1,3,0,31
0,2,2,2,1,17318,0,1,1,0,2,1,3,2,1,0,2,0,0,1,6,0,1,0,2,1,1,4,0,1,2,1,0,1,2,2,3,6,4,3,0,1,1,3,3,32
0,0,2,3,2,6618,1,1,1,2,2,1,1,2,1,0,2,1,2,1,12,0,1,1,2,1,1,4,1,1,2,1,1,2,1,3,2,6,3,3,1,3,1,3,4,33
1,2,1,1,2,10518,1,1,1,0,2,1,3,2,1,0,2,0,0,1,6,0,1,1,0,1,1,4,0,1,2,1,1,1,2,5,3,3,3,3,1,1,1,3,4,32
0,0,0,2,2,7774,1,1,0,0,2,1,1,2,1,0,0,0,0,1,4,0,1,1,0,1,1,4,1,1,2,1,1,1,0,0,3,6,4,0,1,2,1,3,0,34
0,0,2,2,2,750,0,0,0,0,2,1,3,1,0,1,1,1,2,1,6,1,1,1,0,1,1,4,1,0,2,1,1,1,-1,0,2,6,3,3,1,1,1,2,1,25
1,0,1,0,2,-1,0,1,0,2,2,1,1,2,1,0,0,0,0,1,4,0,1,0,0,2,0,1,1,0,2,1,1,1,0,0,3,6,3,3,1,1,1,3,0,30
0,0,1,3,2,13337,0,1,1,1,2,1,1,2,1,0,2,0,0,1,12,0,1,1,2,1,1,4,1,1,2,1,1,3,2,5,3,6,4,3,1,1,3,3,3,32
0,1,0,3,1,11973,0,1,1,2,2,1,1,2,1,0,1,0,0,1,12,0,1,0,2,1,1,4,1,1,2,2,1,0,2,4,0,6,4,0,0,1,3,1,4,0
1,0,1,0,2,-1,0,1,0,0,2,0,0,0,0,0,1,0,0,1,4,1,1,2,0,1,0,4,1,0,1,2,1,0,1,0,1,6,3,2,1,0,1,3,1,33
0,0,0,3,2,2661,0,1,0,0,2,1,1,2,1,0,1,0,0,1,12,0,0,2,1,1,0,4,1,0,2,1,0,1,-1,0,1,5,1,2,1,2,3,3,4,28
0,0,2,3,2,1722,0,1,0,0,2,1,1,2,1,0,1,0,0,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,0,2,6,4,2,1,3,1,3,2,31
1,0,0,0,1,14591,0,0,0,1,2,1,3,2,1,0,1,0,0,1,12,1,1,0,1,1,1,4,1,1,2,1,0,1,2,3,0,6,3,0,0,3,1,3,4,34
1,0,2,3,2,-1,1,1,1,2,2,1,1,2,1,0,0,0,0,1,4,0,1,0,2,5,1,4,1,1,2,1,1,1,0,0,2,6,4,3,1,3,0,3,0,32
0,2,1,2,2,9390,0,1,0,0,2,1,1,2,0,1,0,0,0,1,12,0,1,0,1,1,1,4,0,1,2,1,1,3,0,0,2,6,3,3,1,1,3,3,0,27
0,2,0,2,2,11745,1,1,0,0,1,1,1,2,1,0,0,0,0,1,1,0,1,0,2,1,1,4,1,1,2,1,1,1,0,0,3,5,3,3,1,1,0,3,0,33
0,0,2,2,2,3438,1,0,1,1,2,1,1,2,0,0,2,1,2,1,4,0,1,1,0,1,0,3,1,0,2,1,1,1,0,0,2,6,3,2,1,2,1,3,0,25
0,2,2,3,2,17568,1,1,1,2,2,1,1,1,1,0,2,0,0,1,12,0,1,2,2,1,1,4,1,1,2,1,1,1,1,0,2,3,3,2,1,1,3,3,1,28
1,2,3,2,2,7656,0,1,0,0,2,1,1,1,0,0,1,0,0,1,4,1,1,0,2,1,1,4,1,1,2,1,0,1,-1,0,2,6,3,3,1,3,1,3,2,32
1,2,2,2,2,29431,0,1,0,0,2,1,3,2,1,0,2,1,1,1,12,0,1,1,2,1,1,4,1,1,2,1,1,1,2,4,2,6,4,3,0,1,1,3,3,34
0,0,2,3,2,-1,1,0,0,0,2,1,3,2,1,0,2,0,0,1,4,1,1,1,0,1,1,4,1,1,1,2,1,1,-1,0,2,6,3,2,1,1,0,2,1,33
0,2,0,2,2,0,0,1,2,2,2,1,3,2,0,1,1,0,0,1,4,1,1,2,1,1,1,4,1,1,1,2,1,1,1,0,1,6,4,2,1,2,1,3,1,34
0,0,0,2,2,10202,0,1,0,0,2,1,1,2,1,0,1,0,0,0,0,0,1,1,0,1,1,4,1,1,2,1,1,3,1,2,2,5,3,2,1,1,1,3,1,32
0,2,3,0,2,-1,1,1,1,1,2,1,3,2,1,0,2,0,0,1,6,1,1,1,1,1,1,4,1,1,2,2,1,1,2,2,2,6,4,2,0,3,1,3,4,29
1,0,0,2,2,5100,0,1,0,0,2,1,1,2,1,0,2,1,12,1,12,0,1,1,1,1,1,4,1,1,2,1,1,1,1,5,3,6,4,3,1,2,1,3,4,32
0,0,0,3,2,-1,0,1,0,0,2,1,1,2,1,0,2,1,1,1,6,1,1,0,0,1,1,3,1,1,2,1,1,1,1,4,2,6,3,3,1,1,3,3,2,0
0,2,1,3,2,2406,0,1,0,1,2,1,3,2,1,0,2,1,1,1,12,0,1,0,1,1,1,4,1,1,2,1,1,3,-1,0,3,6,3,3,1,1,1,3,0,31
0,2,0,2,2,17830,0,1,0,0,2,1,1,2,0,0,2,1,12,1,12,0,1,2,2,1,1,3,0,1,2,1,1,3,1,5,2,6,3,2,1,1,1,3,4,31
1,0,1,2,2,9212,0,1,0,0,2,1,1,2,1,0,0,0,0,1,4,0,1,0,0,1,1,3,1,0,2,1,1,1,0,0,3,6,3,2,1,2,1,3,0,33
0,0,2,3,2,3357,0,1,0,0,2,1,1,1,1,0,1,0,0,1,12,1,1,1,2,1,1,4,1,1,2,1,1,1,1,0,0,6,4,2,1,1,1,3,2,32
0,2,2,2,2,574,0,1,2,1,2,1,3,2,1,0,1,0,0,1,12,0,1,2,2,1,1,4,1,1,2,1,1,3,2,5,3,6,3,3,1,1,3,3,3,32
0,2,1,2,2,13085,1,1,0,0,2,1,1,2,1,0,2,0,0,1,4,0,1,1,2,1,1,3,1,1,2,1,1,1,0,0,1,6,3,2,1,1,1,1,0,34
1,0,3,2,2,12225,0,1,0,0,1,1,1,2,0,1,2,0,0,1,12,0,1,1,0,1,1,4,1,1,2,1,1,1,-1,0,3,6,4,3,1,2,1,3,3,32
0,0,2,1,2,3500,1,1,0,0,2,1,1,2,1,0,1,0,0,1,4,0,1,2,2,1,0,4,0,1,1,1,1,1,1,0,2,6,2,3,1,1,1,1,2,33
0,0,0,1,1,-1,0,1,0,0,2,0,0,0,1,0,0,0,0,1,4,0,0,0,0,4,0,0,0,1,1,2,0,0,0,0,1,0,1,2,1,2,1,0,0,32
1,1,2,2,2,4134,0,1,0,2,2,1,3,2,1,0,1,0,0,1,12,0,1,1,2,1,1,4,1,1,2,1,1,1,1,0,3,6,4,3,1,3,1,3,4,26
1,2,2,2,1,27622,1,1,0,0,2,1,1,1,1,0,2,1,1,1,5,0,1,0,2,1,1,4,1,1,2,1,1,3,2,4,2,6,4,3,0,1,1,3,4,34
0,0,1,1,2,-1,1,1,0,1,2,1,1,2,1,0,2,1,1,1,1,0,1,1,2,1,1,4,1,1,1,1,1,1,1,0,3,6,4,2,1,2,1,3,1,29
0,2,0,2,2,8204,0,1,1,2,2,1,1,2,1,0,1,0,0,1,3,1,1,0,0,2,0,4,1,0,1,1,1,1,0,0,3,6,3,2,1,2,1,3,0,34
0,0,1,3,2,-1,0,0,0,0,2,1,1,2,1,0,2,0,0,1,12,1,1,0,0,1,1,4,1,1,1,1,1,1,-1,0,0,6,4,2,1,3,3,3,1,33
0,1,2,0,2,13946,0,1,2,1,2,1,1,2,1,0,0,0,0,1,12,1,1,1,2,1,1,4,1,1,2,1,1,3,0,0,2,6,4,3,1,3,1,3,0,31
0,0,2,3,2,15450,1,1,1,2,2,1,1,2,1,0,1,0,0,1,12,1,1,1,2,1,1,4,1,1,2,1,1,1,2,2,3,6,4,3,1,1,0,3,4,33
0,0,2,3,2,11573,0,1,0,0,2,1,3,1,1,0,2,0,0,1,12,0,0,1,1,1,1,4,1,0,2,1,1,1,-1,5,2,6,1,2,1,1,1,3,4,31
0,0,0,0,2,1236,1,1,1,2,2,1,1,1,1,0,2,0,0,1,3,0,1,1,0,1,0,4,1,0,2,1,1,1,0,0,1,6,3,3,1,2,1,3,1,25
0,0,1,2,2,6316,0,1,1,0,2,0,0,0,0,0,2,0,0,1,4,1,1,2,0,5,1,4,1,1,2,2,1,0,1,2,3,6,3,2,1,2,1,2,2,34
0,0,2,2,2,15410,0,1,1,2,2,1,2,2,1,0,1,0,0,1,6,0,1,1,1,1,1,4,1,1,2,1,1,1,1,0,2,6,3,3,1,2,3,3,3,33
1,0,1,2,2,8318,1,0,0,0,2,1,1,2,1,0,2,0,0,0,0,1,1,1,0,1,1,4,1,1,2,1,1,1,-1,0,3,6,4,3,1,1,3,3,1,26
1,0,0,1,2,7900,0,0,1,1,2,1,3,2,0,1,2,0,0,1,4,1,1,0,0,1,0,4,1,1,2,1,1,1,1,5,2,6,3,3,1,0,1,3,1,31
0,0,2,2,2,15615,0,1,0,0,2,1,3,1,0,0,2,0,0,1,4,0,1,2,1,1,1,4,1,1,2,1,1,1,1,0,2,6,4,3,1,0,1,3,1,31
1,0,2,2,2,21360,1,1,0,0,2,1,1,1,1,0,2,0,0,1,4,0,1,0,0,1,1,4,1,1,2,1,1,1,-1,0,2,6,3,3,1,1,1,3,1,33
0,0,2,2,2,6124,0,1,1,2,2,1,3,1,1,0,0,0,0,1,3,0,1,0,2,1,1,4,1,1,2,1,0,1,0,0,2,6,3,3,1,1,3,3,0,31
0,0,2,2,2,7161,0,1,0,0,2,1,3,2,1,0,2,0,0,0,0,1,1,1,1,4,1,4,1,1,2,1,1,1,1,0,2,6,3,2,1,2,3,3,2,31
1,0,1,3,2,1843,1,1,0,0,2,1,1,2,1,0,1,0,0,1,12,0,1,0,1,1,1,4,1,1,2,1,1,1,-1,5,3,6,4,2,1,3,1,3,2,32
1,2,1,2,2,31874,0,1,3,1,2,1,1,1,1,0,1,0,0,1,4,1,1,0,2,1,1,4,1,1,2,1,1,1,1,0,3,6,3,3,1,1,1,3,3,29
0,0,2,2,2,-1,0,1,0,0,2,1,1,2,1,0,1,0,0,1,4,0,1,2,1,1,0,4,1,1,2,1,0,1,1,0,0,6,4,2,1,1,3,3,4,30
1,0,0,1,2,8639,1,1,0,0,2,1,3,1,0,1,1,0,0,1,4,1,1,1,0,1,0,3,0,0,2,2,1,1,-1,0,2,3,3,2,1,2,1,3,2,33
0,2,3,3,2,4112,0,1,0,0,2,1,1,2,1,0,0,0,0,1,12,0,1,0,1,1,1,4,1,0,2,1,1,1,0,0,2,6,4,3,1,1,0,3,0,33
0,0,0,3,2,-1,1,1,3,1,2,1,1,2,1,0,0,0,0,1,18,0,1,0,1,1,1,4,0,1,2,1,1,1,0,0,0,6,4,2,1,1,1,3,0,33
1,0,2,2,2,12193,0,1,1,1,2,1,1,1,1,0,2,1,1,1,6,0,1,0,1,1,1,4,1,1,2,1,1,3,1,4,3,6,3,3,1,1,1,3,1,33
1,0,2,1,2,1800,0,1,0,0,2,1,3,2,1,0,2,0,0,1,4,1,1,0,1,1,1,4,1,1,2,1,1,1,0,0,3,5,3,3,1,1,1,3,0,34
0,0,1,2,2,5645,0,1,1,1,2,1,3,2,1,0,2,1,6,1,12,0,1,1,0,1,0,4,0,0,2,1,1,1,-1,0,3,6,3,3,1,2,0,3,4,29
0,2,0,2,1,685,0,1,0,0,2,1,1,2,0,0,1,0,0,1,12,0,1,2,1,1,0,4,0,1,2,1,1,1,-1,0,2,5,3,2,0,2,1,3,0,33
1,2,1,1,2,13657,0,1,1,2,2,1,1,2,0,1,2,0,0,1,6,0,1,0,1,1,0,4,1,1,2,1,0,1,-1,0,2,6,3,3,1,0,1,3,0,27
1,0,2,3,2,9556,1,1,2,1,2,1,1,2,1,0,0,0,0,1,12,0,1,0,1,1,1,4,1,1,2,1,1,1,0,0,3,6,4,3,1,3,1,3,0,33
1,2,2,1,2,12433,0,1,2,1,2,1,1,2,0,1,0,0,0,1,12,0,1,2,0,1,1,4,0,1,2,1,0,1,0,0,2,5,3,3,1,2,3,3,0,27
0,1,0,3,1,23642,0,1,1,2,2,1,1,2,0,1,2,0,0,0,0,0,1,1,1,1,1,4,1,1,1,2,1,1,2,1,0,6,3,0,0,3,3,1,1,3
0,0,0,2,2,3856,0,1,1,1,2,1,1,2,1,0,0,0,0,1,6,0,1,0,1,4,0,4,1,1,2,1,1,1,0,0,1,6,3,2,1,1,1,3,0,33
1,0,1,2,2,16300,0,1,0,0,2,1,1,1,1,0,2,0,0,1,1,0,1,1,2,1,1,4,1,1,2,1,1,3,-1,0,2,6,3,3,1,1,3,3,2,32
0,0,1,3,2,13652,1,1,0,0,2,1,1,2,0,1,2,0,0,1,4,0,1,2,1,5,1,4,0,0,2,1,1,2,0,0,3,6,4,3,1,1,0,3,0,29
1,0,1,3,2,6229,0,1,0,0,2,0,0,0,1,0,2,1,1,1,12,0,1,1,0,1,1,4,1,0,2,1,0,0,1,0,3,6,4,3,1,1,1,3,2,32
0,1,0,1,2,8469,0,0,1,0,2,1,1,2,1,0,2,0,0,1,4,0,0,0,0,4,0,0,0,1,1,2,0,1,-1,0,1,6,1,2,1,2,3,0,0,33
0,0,1,3,1,7843,1,1,0,2,2,1,1,1,0,0,3,0,0,1,12,0,0,1,2,1,1,4,1,1,2,2,1,1,-1,0,1,5,1,2,0,0,1,1,2,32
0,2,2,2,2,7437,0,1,0,0,2,1,3,2,1,0,1,0,0,1,4,1,1,1,0,1,1,4,1,1,2,1,1,1,1,0,2,6,3,3,0,1,1,3,3,34
0,0,1,1,2,4247,0,1,0,0,2,1,1,2,1,0,0,0,0,1,4,0,1,0,2,1,1,4,0,1,2,1,1,1,0,0,1,6,3,3,1,1,1,3,0,28
1,0,2,2,2,21580,0,1,0,0,2,1,1,1,0,0,1,0,0,1,10,1,1,0,2,1,1,4,1,1,2,1,1,1,-1,0,2,6,3,3,1,1,1,3,4,34
0,0,1,1,2,504,0,0,0,0,2,1,3,2,0,1,2,0,0,1,12,0,1,0,0,4,1,4,1,1,2,1,1,1,-1,0,2,6,4,3,1,3,1,3,1,18
1,0,2,1,2,2523,0,1,0,0,2,1,1,1,1,0,2,0,0,1,4,0,1,1,2,1,1,4,1,1,2,1,1,1,-1,2,3,6,3,3,1,2,1,3,2,25
0,0,2,2,2,7317,0,1,1,1,2,1,1,2,1,0,1,0,0,1,6,1,1,0,1,1,1,2,1,1,2,1,1,1,1,0,2,6,4,3,1,1,1,3,3,32
1,0,1,2,2,-1,0,1,1,1,2,1,1,2,0,1,0,0,0,1,12,0,1,0,0,4,0,4,1,1,2,1,0,1,0,0,1,6,4,2,1,0,1,3,0,29
0,0,0,1,2,5210,1,1,2,2,2,1,1,2,1,0,2,1,6,1,12,0,1,1,1,1,1,2,1,1,1,1,1,1,-1,0,3,6,3,3,1,2,1,3,1,32
1,0,3,2,2,35510,1,1,1,1,2,1,1,1,1,0,2,0,0,1,6,0,1,2,0,1,1,4,1,1,2,1,0,1,-1,4,3,6,4,3,1,3,3,3,4,30
0,0,0,2,2,99431,0,1,0,0,2,1,1,1,1,0,2,0,0,1,4,0,1,2,0,1,1,4,1,1,2,1,1,1,1,3,3,6,4,3,1,2,3,3,4,33
0,0,1,2,2,9062,1,1,2,2,2,1,1,2,1,0,2,0,0,1,12,0,1,1,0,1,0,4,1,1,2,1,1,3,1,5,3,6,3,2,1,3,3,3,1,19
0,2,2,2,2,17149,0,1,0,0,2,1,3,2,1,0,2,0,0,1,12,0,1,1,1,1,1,4,1,1,2,1,1,3,1,3,3,6,4,3,1,1,1,3,3,34
1,0,0,0,2,-1,0,0,1,1,2,1,1,2,1,0,1,0,0,1,12,0,1,1,0,1,0,4,1,1,1,2,1,1,1,0,1,6,2,2,1,2,1,3,3,26
0,0,2,2,2,5876,0,1,0,0,2,1,1,1,0,1,2,0,0,1,4,0,1,1,0,1,0,4,1,1,2,1,1,1,0,0,1,6,4,2,1,2,1,3,0,25
1,2,2,2,2,21517,1,1,1,2,2,1,3,2,1,0,2,0,0,1,6,1,1,0,2,1,1,4,1,1,2,2,1,1,1,5,2,3,4,3,1,1,3,3,2,33
0,0,1,1,2,-1,0,1,1,0,2,1,1,2,1,0,1,0,0,1,0,0,1,2,1,1,1,4,1,1,2,1,1,3,-1,0,0,6,3,2,1,1,1,3,4,26
0,2,2,0,2,12283,0,1,0,0,2,1,3,1,0,1,1,0,0,1,4,1,1,2,1,1,1,4,1,1,2,1,1,3,-1,0,3,6,3,3,1,1,1,3,4,31
0,2,1,3,2,2931,0,1,1,2,2,1,1,2,1,0,1,0,0,1,12,0,1,0,1,1,1,4,1,1,2,1,1,3,0,0,3,3,3,3,1,2,1,1,0,31
0,0,1,2,2,4631,0,1,1,2,2,1,1,2,1,0,2,0,0,1,4,0,1,0,2,1,0,4,1,1,2,1,1,3,1,0,2,6,4,3,1,1,1,3,4,29
1,0,0,2,2,6873,1,1,0,0,2,1,3,2,1,0,1,0,0,1,11,0,1,1,1,1,1,4,1,1,2,1,0,1,1,0,3,6,3,3,1,2,1,3,2,30
0,2,2,3,2,4628,0,0,1,0,2,1,1,2,1,0,2,0,0,1,3,0,1,0,0,1,0,4,0,1,2,1,1,1,0,0,2,6,4,2,1,2,1,2,2,25
1,0,1,1,2,11274,0,1,0,0,2,1,1,1,1,0,1,0,0,1,12,1,1,1,0,4,1,3,1,1,1,1,0,1,1,0,1,6,3,3,1,0,1,2,2,28
0,0,0,2,2,-1,0,1,1,1,1,1,1,2,1,0,0,0,0,1,12,0,1,0,1,1,1,4,1,1,2,1,0,1,0,0,3,3,3,3,1,1,0,3,0,34
1,2,1,2,2,29484,1,1,1,2,2,1,1,2,1,0,2,0,0,1,4,0,1,1,2,1,1,4,1,1,2,1,1,1,1,5,2,6,3,3,0,1,1,3,0,33
0,0,2,2,2,7565,1,1,0,0,2,1,1,2,1,0,2,1,13,1,4,0,1,0,2,1,1,4,1,1,2,1,1,1,1,5,3,6,3,2,1,1,1,3,4,34
0,0,2,3,2,19222,1,1,1,2,2,1,3,2,1,0,1,0,0,1,12,0,1,0,2,4,1,4,1,1,2,1,1,1,1,0,3,6,3,2,1,3,1,3,3,33
1,0,2,3,2,25072,0,1,0,0,2,1,1,1,1,0,1,0,0,1,12,1,1,1,2,1,1,4,1,0,2,1,1,1,1,0,2,6,4,3,1,1,1,3,4,33
0,0,2,3,2,14849,1,1,0,0,2,1,3,2,0,0,1,0,0,1,2,0,1,1,2,1,1,4,1,1,2,1,1,1,1,0,1,6,3,3,1,1,0,3,1,33
0,2,3,3,1,18184,0,1,0,0,2,1,1,2,1,0,3,0,0,0,0,0,1,0,2,1,1,4,0,1,1,2,1,1,-1,0,1,6,3,2,0,1,3,0,0,3
1,0,2,0,2,10139,0,1,2,2,2,1,3,2,0,1,1,0,0,1,4,1,1,2,0,1,1,4,1,1,2,2,1,0,-1,0,0,6,4,2,1,2,1,2,4,28
0,0,1,3,2,987,1,1,1,2,2,1,1,2,1,0,2,0,0,1,4,1,1,2,2,1,1,4,1,1,2,1,1,1,1,5,3,6,4,3,1,1,3,3,4,34
0,2,2,3,2,30751,1,1,1,1,2,1,3,1,1,0,2,0,0,1,6,0,1,0,2,1,1,4,1,1,2,1,1,1,1,0,3,6,3,3,1,1,1,3,2,32
0,0,2,2,2,2365,1,1,1,2,2,1,3,1,1,0,1,1,12,1,12,0,1,1,2,1,1,2,1,1,2,1,1,1,1,0,3,6,3,3,1,2,1,3,3,28
0,0,2,2,2,4813,0,1,0,0,2,1,1,1,1,0,0,0,0,1,4,0,1,0,1,1,1,4,0,0,2,1,1,1,0,0,2,6,3,3,1,1,1,3,0,33
0,0,0,2,2,2452,0,1,0,0,2,1,1,1,0,0,0,1,14,1,12,0,1,1,0,1,1,4,1,1,2,1,1,1,0,0,1,6,3,3,1,2,1,3,0,31
1,0,2,2,2,-1,0,1,0,0,2,1,3,1,1,0,2,1,6,1,6,1,1,1,2,1,1,4,1,1,2,1,1,1,2,1,3,6,3,3,1,0,1,3,2,34
0,0,1,2,2,2234,1,1,0,0,2,1,1,2,1,0,2,1,4,1,4,0,1,0,0,4,0,1,1,1,1,1,1,1,-1,0,2,6,4,2,1,2,1,3,1,32
0,0,2,2,2,5237,0,1,1,2,2,1,1,2,1,0,2,1,3,1,6,0,1,0,2,1,1,4,1,1,2,1,1,1,0,0,2,6,4,3,1,0,3,3,1,33
1,0,2,2,2,3708,1,1,3,0,2,1,1,2,1,0,0,0,0,1,4,0,1,0,0,1,0,4,1,1,2,1,1,1,0,0,2,6,3,2,1,2,0,3,0,34
1,0,2,1,2,-1,1,1,0,0,2,1,3,2,0,1,2,0,0,1,4,0,1,2,0,2,1,4,1,1,2,1,1,1,1,0,3,6,3,3,1,1,0,3,0,34
1,2,2,2,1,22690,0,1,0,0,2,1,3,2,1,0,2,0,0,1,12,1,1,0,0,1,1,4,0,1,2,1,1,1,1,0,2,6,4,3,1,1,1,3,2,34
1,0,2,0,2,16368,1,1,0,0,1,1,1,1,1,0,2,0,0,1,4,0,1,1,0,1,0,4,1,1,2,1,1,1,1,5,2,6,3,3,1,2,1,3,3,33
0,0,0,1,2,51215,1,1,1,1,2,1,1,2,1,0,2,0,0,1,12,0,1,1,0,4,0,2,1,1,1,1,1,3,2,5,2,6,3,3,1,0,1,3,3,25
0,2,2,3,2,11042,0,1,2,2,2,1,1,2,1,0,1,1,12,1,12,1,1,1,2,1,1,4,1,0,2,1,1,1,1,5,3,6,4,2,1,1,1,3,4,31
